,node,eign,closeness,betwness,centrality,community,density
353,3986,0.0024795227357018675,0,0,16,2,0.007822594013047496
550,3679,0.0010194182960950378,0,0,16,2,0.007822594013047496
665,4999,0.0009838723448788572,0,0,16,2,0.007822594013047496
1191,2694,0.0005649530924127075,0,0,16,2,0.007822594013047496
1958,7083,0.0014318086730844984,0,0,16,2,0.007822594013047496
2050,4453,0.0003492407831495697,0,0,16,2,0.007822594013047496
2617,4593,0.0005455256347918049,0,0,16,2,0.007822594013047496
2962,758,0.0004285983061141291,0,0,16,2,0.007822594013047496
2998,6794,0.000631247943950558,0,0,16,2,0.007822594013047496
3070,1606,0.0033519026692976515,0,0,16,2,0.007822594013047496
3482,5212,0.0005410484837348866,0,0,16,2,0.007822594013047496
3574,2008,0.00041065644060524296,0,0,16,2,0.007822594013047496
4404,5963,0.0033736268633231216,0,0,16,2,0.007822594013047496
500,4925,0.00024005526369626798,0,0,17,2,0.007822594013047496
734,1233,0.0013109821534356718,0,0,17,2,0.007822594013047496
979,1304,0.0003411554731001654,0,0,17,2,0.007822594013047496
1190,5220,0.0007662396730409349,0,0,17,2,0.007822594013047496
1196,7608,0.001278142932551675,0,0,17,2,0.007822594013047496
1642,6514,0.0012635482743367256,0,0,17,2,0.007822594013047496
1917,1752,0.0004159765952853667,0,0,17,2,0.007822594013047496
1953,3612,0.0013462900002269794,0,0,17,2,0.007822594013047496
1956,5218,0.002437185279503637,0,0,17,2,0.007822594013047496
2839,4614,0.0011906187180869162,0,0,17,2,0.007822594013047496
3380,5670,0.0006345173254664819,0,0,17,2,0.007822594013047496
3718,3747,0.001202999026738899,0,0,17,2,0.007822594013047496
4460,1496,0.0011858414626698798,0,0,17,2,0.007822594013047496
1124,5168,0.0009309442985217255,0,0,18,2,0.007822594013047496
2025,4034,0.0016858438198957119,0,0,18,2,0.007822594013047496
2198,440,0.00014009639689264563,0,0,18,2,0.007822594013047496
2579,2349,0.0024123121268873906,0,0,18,2,0.007822594013047496
494,1328,0.00021833387158909202,0,0,19,2,0.007822594013047496
1912,5011,0.004666348111309104,0,0,19,2,0.007822594013047496
1955,2912,0.0009601680121951931,0,0,19,2,0.007822594013047496
3465,2028,0.0004555627009380471,0,0,19,2,0.007822594013047496
3615,2761,0.00044104506163235443,0,0,19,2,0.007822594013047496
394,3361,0.0013583656498642586,0,0,20,2,0.007822594013047496
727,3826,0.001517219947751998,0,0,20,2,0.007822594013047496
2032,6477,0.0003033264758582189,0,0,20,2,0.007822594013047496
2576,502,0.001172788073768132,0,0,20,2,0.007822594013047496
3869,2197,0.0006982558339352065,0,0,20,2,0.007822594013047496
1960,1207,0.0045349424017547355,0,0,21,2,0.007822594013047496
2337,3725,0.0006946680504189321,0,0,21,2,0.007822594013047496
2585,6330,0.0005179514862346976,0,0,21,2,0.007822594013047496
3466,1806,0.0009408505959038375,0,0,21,2,0.007822594013047496
668,6860,0.0012850122758772764,0,0,22,2,0.007822594013047496
1195,854,0.0012481409946065419,0,0,22,2,0.007822594013047496
3468,6094,0.000883409724913232,0,0,22,2,0.007822594013047496
4,2194,0.0004217279421980089,0,0,23,2,0.007822594013047496
393,5510,0.005185565278832461,0,0,23,2,0.007822594013047496
670,2787,0.0016219816602605786,0,0,23,2,0.007822594013047496
1047,3555,0.0011313016620091382,0,0,23,2,0.007822594013047496
2341,4549,0.0006178798394701889,0,0,23,2,0.007822594013047496
2494,1921,0.0012516664302559325,0,0,23,2,0.007822594013047496
5098,4119,0.0014308476246033487,0,0,23,2,0.007822594013047496
5135,3162,0.001481400949683519,0,0,23,2,0.007822594013047496
539,3520,0.000156422762683305,0,0,24,2,0.007822594013047496
662,1793,0.0009644260601851285,0,0,24,2,0.007822594013047496
1197,4122,0.008068968098918891,0,0,24,2,0.007822594013047496
1971,1618,0.0007465571998878241,0,0,24,2,0.007822594013047496
2737,1281,0.0016501041322848754,0,0,24,2,0.007822594013047496
3072,4337,0.002053336467309019,0,0,24,2,0.007822594013047496
3378,1444,0.0011727182247436077,0,0,24,2,0.007822594013047496
3385,1725,0.0007759957662332389,0,0,24,2,0.007822594013047496
3607,3946,0.002000177399484961,0,0,24,2,0.007822594013047496
3691,4554,0.00157916186171579,0,0,24,2,0.007822594013047496
10,2204,0.0007797133732390964,0,0,25,2,0.007822594013047496
1946,335,0.0018391614735689837,0,0,25,2,0.007822594013047496
3377,4961,0.0015251049307363302,0,0,25,2,0.007822594013047496
3470,798,0.0007380778964592728,0,0,25,2,0.007822594013047496
3604,5343,0.0010828106664620698,0,0,26,2,0.007822594013047496
4345,4607,0.0010995216327568424,0,0,26,2,0.007822594013047496
360,4527,0.005905414051544493,0,0,27,2,0.007822594013047496
729,647,0.0018571574705531484,0,0,27,2,0.007822594013047496
974,894,0.0011331249556614418,0,0,27,2,0.007822594013047496
978,887,0.0014506787993613123,0,0,27,2,0.007822594013047496
1950,1559,0.003972063796563301,0,0,27,2,0.007822594013047496
663,3715,0.0015469065856799802,0,0,29,2,0.007822594013047496
3384,4955,0.0009442253564041357,0,0,30,2,0.007822594013047496
3717,5597,0.0016179695360779788,0,0,30,2,0.007822594013047496
1192,4393,0.0009536105376717622,0,0,31,2,0.007822594013047496
547,4632,0.001239182363567224,0,0,32,2,0.007822594013047496
549,6621,0.008948750725911657,0,0,32,2,0.007822594013047496
1939,5159,0.0009389334918520473,0,0,33,2,0.007822594013047496
1948,2259,0.0021860101187215855,0,0,33,2,0.007822594013047496
1989,4309,0.002003442564019174,0,0,34,2,0.007822594013047496
2584,5335,0.0013432108390951686,0,0,34,2,0.007822594013047496
542,1642,0.0013973530601708926,0,0,35,2,0.007822594013047496
206,1316,0.005034867846791468,0,0,36,2,0.007822594013047496
238,1658,0.0015421660501400535,0,0,36,2,0.007822594013047496
1194,7123,0.0018152146619722172,0,0,37,2,0.007822594013047496
1949,5334,0.0034585438519838282,0,0,37,2,0.007822594013047496
3463,3130,0.003374749794765939,0,0,37,2,0.007822594013047496
1193,7498,0.0016912985569098146,0,0,39,2,0.007822594013047496
2583,1941,0.00213721924364252,0,0,39,2,0.007822594013047496
1416,4561,0.0028219130420966045,0,0,41,2,0.007822594013047496
1954,2591,0.0022168859470557798,0,0,41,2,0.007822594013047496
973,3042,0.0022400490039421006,0,0,42,2,0.007822594013047496
3486,1271,0.002256085448656585,0,0,42,2,0.007822594013047496
977,5526,0.0017773981707763697,0,0,43,2,0.007822594013047496
2027,3653,0.006222362216139814,0,0,45,2,0.007822594013047496
888,3341,0.009017066413831817,0,0,50,2,0.007822594013047496
2741,7339,0.002470996319464849,0,0,51,2,0.007822594013047496
579,1689,0.001472977168988361,0,0,52,2,0.007822594013047496
1332,1945,0.003235200688853312,0,0,57,2,0.007822594013047496
3467,3853,0.002352283983004183,0,0,61,2,0.007822594013047496
1330,1665,0.0034026784005152643,0,0,63,2,0.007822594013047496
395,3400,0.010121302477022576,0,0,65,2,0.007822594013047496
237,7224,0.0038782387497679387,0,0,71,2,0.007822594013047496
495,2707,0.004714571489471085,0,0,71,2,0.007822594013047496
391,3360,0.003995668764588242,0,0,76,2,0.007822594013047496
392,4000,0.0033042774868903444,0,0,76,2,0.007822594013047496
396,2892,0.010294165067876554,0,0,81,2,0.007822594013047496
401,3038,0.0031861078880746213,0,0,84,2,0.007822594013047496
546,6519,0.008127074984051718,0,0,94,2,0.007822594013047496
398,2510,0.0026520680553283353,0,0,140,2,0.007822594013047496
669,4785,0.004983986472854445,0,0,174,2,0.007822594013047496
518,74,8.253479231297346e-09,0,0,1,3,0.027482195224130708
800,5961,1.6659400532961937e-08,0,0,1,3,0.027482195224130708
1070,150,8.366292015696553e-07,0,0,1,3,0.027482195224130708
1276,193,3.085734539566949e-07,0,0,1,3,0.027482195224130708
1500,236,3.188738191119951e-05,0,0,1,3,0.027482195224130708
1560,247,2.3432688046146066e-07,0,0,1,3,0.027482195224130708
1825,365,2.593232004125938e-07,0,0,1,3,0.027482195224130708
2895,587,2.9704047057093226e-07,0,0,1,3,0.027482195224130708
3130,1378,5.486129841866595e-07,0,0,1,3,0.027482195224130708
3131,5123,5.486129841866595e-07,0,0,1,3,0.027482195224130708
3522,814,9.831408976368739e-09,0,0,1,3,0.027482195224130708
3843,946,6.693364032855358e-10,0,0,1,3,0.027482195224130708
4109,5444,1.3760389420925064e-06,0,0,1,3,0.027482195224130708
4118,2793,1.3760389420925064e-06,0,0,1,3,0.027482195224130708
4471,1241,6.347718415554064e-10,0,0,1,3,0.027482195224130708
5057,5779,4.29954782233051e-13,0,0,1,3,0.027482195224130708
5166,1679,6.227647861595492e-08,0,0,1,3,0.027482195224130708
5610,1984,8.304117722071678e-08,0,0,1,3,0.027482195224130708
5626,1997,2.556696577777426e-08,0,0,1,3,0.027482195224130708
5716,2084,3.1962285795943986e-06,0,0,1,3,0.027482195224130708
5956,2339,5.989766231098326e-07,0,0,1,3,0.027482195224130708
6389,2861,1.1466576339911612e-07,0,0,1,3,0.027482195224130708
6618,3232,8.552641322646762e-08,0,0,1,3,0.027482195224130708
6643,6303,6.305032497501479e-08,0,0,1,3,0.027482195224130708
6769,3487,6.905006379577638e-08,0,0,1,3,0.027482195224130708
6850,3593,1.1466576339911612e-07,0,0,1,3,0.027482195224130708
6911,5311,3.273525517073661e-07,0,0,1,3,0.027482195224130708
7038,4048,8.552641322646762e-08,0,0,1,3,0.027482195224130708
7179,5490,8.552641322646762e-08,0,0,1,3,0.027482195224130708
7342,5690,2.975916171533708e-09,0,0,1,3,0.027482195224130708
7494,5693,6.347718415554064e-10,0,0,1,3,0.027482195224130708
7495,5697,2.546003803374218e-07,0,0,1,3,0.027482195224130708
7506,5784,3.6003665513158047e-09,0,0,1,3,0.027482195224130708
7509,5945,3.188738191119951e-05,0,0,1,3,0.027482195224130708
7510,7007,3.188738191119951e-05,0,0,1,3,0.027482195224130708
7533,5947,1.6034479300274935e-07,0,0,1,3,0.027482195224130708
7555,6225,6.231834707337002e-08,0,0,1,3,0.027482195224130708
7577,7180,6.231834707337002e-08,0,0,1,3,0.027482195224130708
7598,7617,8.854347038684293e-07,0,0,1,3,0.027482195224130708
7614,7140,3.6003665513158047e-09,0,0,1,3,0.027482195224130708
519,3035,3.1810769671850146e-07,0,0,2,3,0.027482195224130708
907,6486,2.8221756645434177e-05,0,0,2,3,0.027482195224130708
910,4945,0.00047133056324844897,0,0,2,3,0.027482195224130708
2734,531,1.9143106286407196e-08,0,0,2,3,0.027482195224130708
2735,2176,2.6064886266306026e-08,0,0,2,3,0.027482195224130708
3132,2886,9.07397947915925e-07,0,0,2,3,0.027482195224130708
3844,3175,2.5822427904389315e-08,0,0,2,3,0.027482195224130708
4113,5458,5.633627082112575e-06,0,0,2,3,0.027482195224130708
4194,1095,5.154710089218591e-05,0,0,2,3,0.027482195224130708
4434,1870,7.84989548426798e-07,0,0,2,3,0.027482195224130708
4491,1251,2.9767524241248763e-07,0,0,2,3,0.027482195224130708
4740,1398,5.171545292263739e-06,0,0,2,3,0.027482195224130708
4900,6345,5.02914941791032e-08,0,0,2,3,0.027482195224130708
5055,1609,1.6522632741080913e-11,0,0,2,3,0.027482195224130708
5056,7099,6.352017963376393e-10,0,0,2,3,0.027482195224130708
5167,5967,2.403589287733491e-06,0,0,2,3,0.027482195224130708
5265,4896,9.462708355212546e-08,0,0,2,3,0.027482195224130708
5611,7370,3.1983858060527893e-06,0,0,2,3,0.027482195224130708
5765,7562,3.3461718366893596e-05,0,0,2,3,0.027482195224130708
5929,3819,1.0969555210605418e-06,0,0,2,3,0.027482195224130708
6637,3253,0.0004108341625750581,0,0,2,3,0.027482195224130708
6697,4157,3.4817708597884805e-05,0,0,2,3,0.027482195224130708
6943,7387,4.28606891174049e-06,0,0,2,3,0.027482195224130708
7004,4004,1.298612553751374e-06,0,0,2,3,0.027482195224130708
7219,5766,1.1050527287012582e-06,0,0,2,3,0.027482195224130708
7341,4905,1.1474297580999708e-07,0,0,2,3,0.027482195224130708
597,92,0.00015032207030375985,0,0,3,3,0.027482195224130708
599,974,0.00019325733347477398,0,0,3,3,0.027482195224130708
799,111,6.417420162474969e-07,0,0,3,3,0.027482195224130708
801,1621,6.41938927798566e-07,0,0,3,3,0.027482195224130708
915,5773,6.9694021008290506e-06,0,0,3,3,0.027482195224130708
1408,5547,3.7165045457081663e-06,0,0,3,3,0.027482195224130708
2384,453,5.99241204584184e-06,0,0,3,3,0.027482195224130708
2504,6848,1.5600048828629904e-06,0,0,3,3,0.027482195224130708
3657,3803,8.18474775453062e-06,0,0,3,3,0.027482195224130708
3774,922,1.6070495343431683e-06,0,0,3,3,0.027482195224130708
3903,966,1.7582636021525022e-06,0,0,3,3,0.027482195224130708
4090,1049,9.956635814836981e-07,0,0,3,3,0.027482195224130708
4119,1604,5.823414304971214e-06,0,0,3,3,0.027482195224130708
4123,2109,1.8637362868026221e-06,0,0,3,3,0.027482195224130708
4436,4730,1.5789962479504924e-06,0,0,3,3,0.027482195224130708
4901,3236,4.046985907164435e-07,0,0,3,3,0.027482195224130708
5264,1740,2.394640460115092e-06,0,0,3,3,0.027482195224130708
5435,2904,1.4622123563989907e-06,0,0,3,3,0.027482195224130708
5620,1994,2.6772655010499735e-06,0,0,3,3,0.027482195224130708
5621,2821,2.6772655010499735e-06,0,0,3,3,0.027482195224130708
5627,3677,9.8600915805061e-07,0,0,3,3,0.027482195224130708
6134,3799,2.4859527244429e-06,0,0,3,3,0.027482195224130708
6660,4138,4.781715460547751e-06,0,0,3,3,0.027482195224130708
6770,4026,2.6645436452493266e-06,0,0,3,3,0.027482195224130708
7333,6393,2.4052050866500964e-06,0,0,3,3,0.027482195224130708
598,2475,1.1890992375832163e-05,0,0,4,3,0.027482195224130708
917,7280,2.2075953319603964e-06,0,0,4,3,0.027482195224130708
920,2358,2.754003537246143e-06,0,0,4,3,0.027482195224130708
1502,238,1.0887247592845375e-05,0,0,4,3,0.027482195224130708
1823,1527,3.225803660016975e-05,0,0,4,3,0.027482195224130708
2271,3651,2.2504504043017372e-06,0,0,4,3,0.027482195224130708
3523,1503,3.7907726075964825e-07,0,0,4,3,0.027482195224130708
4091,1837,6.1365528162097895e-06,0,0,4,3,0.027482195224130708
4122,3260,2.4316209358747914e-06,0,0,4,3,0.027482195224130708
4244,2141,6.076192723171432e-05,0,0,4,3,0.027482195224130708
4437,4863,9.270806069069944e-05,0,0,4,3,0.027482195224130708
5622,6974,1.389354635494016e-07,0,0,4,3,0.027482195224130708
6877,6740,5.086050711017566e-06,0,0,4,3,0.027482195224130708
3134,2514,2.536330088074456e-06,0,0,5,3,0.027482195224130708
4110,2118,7.606809372354121e-06,0,0,5,3,0.027482195224130708
4112,3309,8.752307213787836e-06,0,0,5,3,0.027482195224130708
4115,5423,7.480446508054224e-06,0,0,5,3,0.027482195224130708
4121,4729,2.2661196557043237e-05,0,0,5,3,0.027482195224130708
4435,4922,1.0700834043011847e-06,0,0,5,3,0.027482195224130708
4472,6338,2.4439564172994987e-08,0,0,5,3,0.027482195224130708
5623,3983,0.00010050849484443447,0,0,5,3,0.027482195224130708
6092,6127,9.81331245816013e-06,0,0,5,3,0.027482195224130708
6696,3379,1.1396094759973611e-05,0,0,5,3,0.027482195224130708
7002,7432,4.638514199520842e-06,0,0,5,3,0.027482195224130708
7003,7412,0.0001043363300068875,0,0,5,3,0.027482195224130708
1561,7483,9.026493038405336e-06,0,0,6,3,0.027482195224130708
4111,5198,7.313974786848438e-06,0,0,6,3,0.027482195224130708
4120,5246,3.338066763801138e-05,0,0,6,3,0.027482195224130708
922,6428,6.175974221624484e-06,0,0,7,3,0.027482195224130708
3775,4301,3.269597807309285e-05,0,0,7,3,0.027482195224130708
4116,5727,3.855124169625762e-05,0,0,7,3,0.027482195224130708
4902,6481,1.4155267202016868e-05,0,0,7,3,0.027482195224130708
5738,5844,1.6928181826060672e-05,0,0,7,3,0.027482195224130708
6169,3966,1.2256262429610258e-05,0,0,7,3,0.027482195224130708
1819,302,9.995426269706228e-06,0,0,8,3,0.027482195224130708
2278,916,6.86810457158658e-05,0,0,8,3,0.027482195224130708
3023,7502,4.4224607339094535e-06,0,0,8,3,0.027482195224130708
908,3173,1.0897042337735047e-05,0,0,9,3,0.027482195224130708
921,3748,1.2617169051709503e-05,0,0,9,3,0.027482195224130708
923,1853,4.2361176245478975e-05,0,0,9,3,0.027482195224130708
1603,4470,3.2832421905492027e-06,0,0,9,3,0.027482195224130708
3135,3574,1.6895602562457402e-05,0,0,9,3,0.027482195224130708
4114,5476,5.287649519778661e-05,0,0,9,3,0.027482195224130708
4117,4963,1.1286654109531391e-05,0,0,9,3,0.027482195224130708
7012,3979,0.0035494156330616203,0,0,9,3,0.027482195224130708
916,4847,3.22852378062172e-05,0,0,10,3,0.027482195224130708
3133,6471,3.526630437655044e-05,0,0,10,3,0.027482195224130708
1821,5287,2.3093333249846884e-05,0,0,11,3,0.027482195224130708
2385,5836,1.382497000103454e-05,0,0,12,3,0.027482195224130708
3760,6668,3.416709145759553e-05,0,0,12,3,0.027482195224130708
909,5126,2.366827607181253e-05,0,0,13,3,0.027482195224130708
1504,7351,0.00032168043841956473,0,0,13,3,0.027482195224130708
1822,4602,3.798305476295182e-05,0,0,13,3,0.027482195224130708
3136,5754,3.871855029471984e-05,0,0,13,3,0.027482195224130708
918,4145,0.00012315886502447195,0,0,14,3,0.027482195224130708
3129,671,2.1158070925180242e-05,0,0,14,3,0.027482195224130708
7,1222,2.407378366362153e-05,0,0,15,3,0.027482195224130708
911,5580,1.1450008504413474e-05,0,0,15,3,0.027482195224130708
1501,5793,0.001230828473017025,0,0,15,3,0.027482195224130708
919,2386,0.001037815222536319,0,0,16,3,0.027482195224130708
906,122,5.154547388474487e-05,0,0,17,3,0.027482195224130708
1824,4364,1.8387522587216687e-05,0,0,26,3,0.027482195224130708
1503,1057,5.307578331259796e-05,0,0,36,3,0.027482195224130708
735,6241,0.00016410913229767744,0,0,43,3,0.027482195224130708
214,22,3.452194623908691e-05,0,0,1,4,0.007758102421161939
402,50,6.22974255018369e-08,0,0,1,4,0.007758102421161939
591,90,2.462286306276541e-06,0,0,1,4,0.007758102421161939
1292,200,4.159811967942336e-06,0,0,1,4,0.007758102421161939
1328,210,1.365006013545316e-06,0,0,1,4,0.007758102421161939
1376,5762,5.655307506630985e-09,0,0,1,4,0.007758102421161939
1417,220,4.664605138269995e-06,0,0,1,4,0.007758102421161939
1427,2426,2.264866983880589e-05,0,0,1,4,0.007758102421161939
1437,1790,2.264866983880589e-05,0,0,1,4,0.007758102421161939
1491,237,1.3166325636985498e-05,0,0,1,4,0.007758102421161939
1634,4041,1.050573951878309e-07,0,0,1,4,0.007758102421161939
1713,523,2.6696862642817462e-06,0,0,1,4,0.007758102421161939
1782,292,1.7155998058394574e-05,0,0,1,4,0.007758102421161939
1940,332,8.699114698820224e-07,0,0,1,4,0.007758102421161939
1972,339,2.479583177156717e-06,0,0,1,4,0.007758102421161939
2021,356,7.364100722024838e-06,0,0,1,4,0.007758102421161939
2038,359,3.173601941592241e-05,0,0,1,4,0.007758102421161939
2371,450,2.1790564595879482e-07,0,0,1,4,0.007758102421161939
2391,456,4.887004998892806e-07,0,0,1,4,0.007758102421161939
2416,1371,4.687621392312006e-06,0,0,1,4,0.007758102421161939
2599,511,8.943593736377294e-07,0,0,1,4,0.007758102421161939
2614,4346,1.261898245629171e-07,0,0,1,4,0.007758102421161939
2730,529,3.2422838731552003e-06,0,0,1,4,0.007758102421161939
2764,3407,1.9030293899779286e-06,0,0,1,4,0.007758102421161939
2881,579,3.5659680506653602e-06,0,0,1,4,0.007758102421161939
2896,588,4.25958900476904e-05,0,0,1,4,0.007758102421161939
2976,5609,7.447848313591535e-06,0,0,1,4,0.007758102421161939
3006,6581,2.3746763928382245e-06,0,0,1,4,0.007758102421161939
3013,3887,1.2008545889146588e-06,0,0,1,4,0.007758102421161939
3015,1045,1.2008545889146588e-06,0,0,1,4,0.007758102421161939
3126,669,2.479583177156717e-06,0,0,1,4,0.007758102421161939
3198,698,1.7155998058394574e-05,0,0,1,4,0.007758102421161939
3218,3939,5.621837261295953e-06,0,0,1,4,0.007758102421161939
3278,722,3.452194623908691e-05,0,0,1,4,0.007758102421161939
3366,753,3.6906835327924407e-07,0,0,1,4,0.007758102421161939
3392,762,1.5780483158028422e-06,0,0,1,4,0.007758102421161939
3418,768,3.2751485910248473e-06,0,0,1,4,0.007758102421161939
3532,818,2.0079236476263955e-06,0,0,1,4,0.007758102421161939
3601,850,4.159811967942336e-06,0,0,1,4,0.007758102421161939
3698,1617,1.3557567411856096e-06,0,0,1,4,0.007758102421161939
3699,4948,1.3557567411856096e-06,0,0,1,4,0.007758102421161939
3710,893,1.3376701939005401e-06,0,0,1,4,0.007758102421161939
3724,896,3.173601941592241e-05,0,0,1,4,0.007758102421161939
